DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
1228039-DCA,Business,12/31/09,Inactive,5/24/06,Tobacco Retail Dealer,BAISLEY FOODS & DELI INCORPORATED,,16819,BAISLEY BLVD,,JAMAICA,NY,11434,7182769247,Queens,4,412,27,4000000,4123850131,QN76,284,,-73.77529405,40.68029458,"(40.68029457564594, -73.77529404963445)"
1163663-DCA,Business,12/31/05,Inactive,4/7/04,Tobacco Retail Dealer,"924 THIRD AVE. DELI, INC.",,924,3RD AVE,,NEW YORK,NY,10022,2129359170,Manhattan,1,106,4,1036522,1013100038,MN19,100,,-73.96820968,40.75933908,"(40.75933907915397, -73.96820968064756)"
1115059-DCA,Business,12/31/05,Inactive,12/31/03,Tobacco Retail Dealer,WORLD DELI & GROCERY INC.,,6013,NORTHERN BLVD,,WOODSIDE,NY,11377,7183973090,Queens,4,401,26,4026169,4011610080,QN63,297,,-73.90190822,40.75383417,"(40.75383416802485, -73.90190822382824)"
1085588-DCA,Business,12/31/04,Inactive,6/26/01,Tobacco Retail Dealer,"PERALTA, ANA",FAIRVIEW DELI GROCERY,715,FAIRVIEW AVE,,RIDGEWOOD,NY,11385,7184566876,Queens,4,405,30,4083510,4034890063,QN20,589,,-73.90424399,40.70577544,"(40.7057754379208, -73.90424399111362)"
1123933-DCA,Business,3/31/04,Inactive,9/25/02,Stoop Line Stand,"GONZALEZ, MICHELLE",LA TEJANITZ DELI GROCERY,2266,1ST AVE,,NEW YORK,NY,10035,2123483214,Manhattan,1,111,8,1053073,1017100004,MN34,178,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.93515244,40.79633799,"(40.79633799367326, -73.93515243981783)"
1158462-DCA,Business,12/31/06,Inactive,1/8/04,Tobacco Retail Dealer,"RODRIGUEZ, OMERIS A",GRINGO DELI GROCERY,690,E NEW YORK AVE,,BROOKLYN,NY,11203,7189552055,Brooklyn,3,309,41,3106608,3047950008,BK60,87401,,-73.93980995,40.6622345,"(40.6622345020439, -73.93980994911234)"
1248535-DCA,Business,12/31/07,Inactive,2/20/07,Tobacco Retail Dealer,7TH AVENUE FOOD DELI CORP.,,2454,ADAM CLAYTON POWELL JR BLVD,,NEW YORK,NY,10030,2122349822,Manhattan,1,110,7,1086084,1020280016,MN03,232,,-73.94021996,40.82008808,"(40.82008808492879, -73.94021995811659)"
1042809-DCA,Business,12/31/05,Inactive,12/29/00,Tobacco Retail Dealer,"NORTH VILLAGE DELI EMPORIUM OF NY, INC.",,78,8TH AVE,,NEW YORK,NY,10011,2122290887,Manhattan,1,102,3,1080215,1006180005,MN23,77,,-74.00255128,40.73969379,"(40.739693787355556, -74.00255128060232)"
1153383-DCA,Business,12/31/05,Inactive,10/7/03,Tobacco Retail Dealer,"YAFAI, SHAYEF H.",EXPRESS DELI & GROCERY,618,FLATBUSH AVE,,BROOKLYN,NY,11225,7189404498,Brooklyn,3,309,40,3114632,3050260178,BK60,79802,,-73.96047636,40.65831019,"(40.65831018960218, -73.96047636144166)"
1246309-DCA,Business,12/31/09,Inactive,1/9/07,Tobacco Retail Dealer,M & M CASTLE DELI GROCERY CORP.,,670,CASTLE HILL AVE,,BRONX,NY,10473,9144230800,Bronx,2,209,18,2021950,2035750028,BX09,90,,-73.84837379,40.8205446,"(40.82054459875742, -73.84837378904896)"
1242532-DCA,Business,12/31/08,Inactive,10/26/06,Tobacco Retail Dealer,"FOREST PKWY DELI, INC.",,8034,JAMAICA AVE,,WOODHAVEN,NY,11421,7184964846,Queens,4,409,32,4183706,4089190012,QN53,10,,-73.86124698,40.69226305,"(40.69226305185967, -73.86124698408578)"
1182910-DCA,Business,12/31/06,Inactive,10/18/04,Tobacco Retail Dealer,3514 DELI GROCERY CORP.,,3514,WHITE PLAINS RD,,BRONX,NY,10467,7182353010,Bronx,2,212,12,2057677,2046570020,BX44,380,,-73.86624058,40.87778563,"(40.8777856282532, -73.86624058171095)"
1206094-DCA,Business,12/31/08,Inactive,8/9/05,Tobacco Retail Dealer,"DELI DONA MARI, INC.",,140,MORNINGSTAR RD,,STATEN ISLAND,NY,10303,7184486144,Staten Island,5,501,49,5026587,5011520083,SI12,239,,-74.14582466,40.63464956,"(40.63464956176343, -74.14582466336995)"
1307003-DCA,Business,12/31/09,Inactive,1/5/09,Tobacco Retail Dealer,NEW STAR DELI & GROCERY CORP.,,3489A,BOSTON RD,,BRONX,NY,10469,7186377943,Bronx,2,,,,,BX03,386,,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
1159684-DCA,Business,12/31/04,Inactive,2/3/04,Tobacco Retail Dealer,"126 DELI GROCERY, INC.",,126,E 103RD ST,,NEW YORK,NY,10029,2122899020,Manhattan,1,111,8,1051901,1016300061,MN33,166,,-73.94834312,40.79058073,"(40.79058072637985, -73.94834312134499)"
1049288-DCA,Business,12/31/06,Inactive,12/2/00,Tobacco Retail Dealer,"NAGI, HAMOOD S.",YEMEN DELI GROCERY,336,E 106TH ST,,NEW YORK,NY,10029,7187227053,Manhattan,1,111,8,1052767,1016770036,MN33,170,,-73.941027,40.79002003,"(40.79002003458215, -73.94102700370082)"
1075172-DCA,Business,12/31/06,Inactive,3/19/01,Tobacco Retail Dealer,MIKE'S DELI & GROCERY CORP.,,2280,TILLOTSON AVE,,BRONX,NY,10475,7185152286,Bronx,2,210,12,2072437,2052500001,BX13,46201,,-73.8267004,40.88261309,"(40.88261309441982, -73.82670039990622)"
1147966-DCA,Business,12/31/04,Inactive,8/8/03,Tobacco Retail Dealer,SAM DELI GROCERY CORP.,,2276,FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10027,2126620395,Manhattan,1,110,9,1058546,1019280002,MN11,222,,-73.9524618,40.80839029,"(40.80839029118593, -73.95246179964525)"
1314483-DCA,Business,12/31/09,Inactive,4/15/09,Tobacco Retail Dealer,MEGA MART DELI GROCERY INC.,,2618,21ST ST,,ASTORIA,NY,11102,7185451105,Queens,4,401,22,4019895,4008850038,QN71,83,,-73.92529704,40.77304845,"(40.77304844503966, -73.92529703924531)"
1210985-DCA,Business,12/31/07,Inactive,9/26/05,Tobacco Retail Dealer,MONKS DELI & GROCERY INC.,,8704,GLENWOOD RD,,BROOKLYN,NY,11236,7182722511,Brooklyn,3,318,46,3224587,3080080033,BK50,958,,-73.90969944,40.64038554,"(40.64038553932805, -73.90969943685565)"
1243305-DCA,Business,12/31/07,Inactive,11/8/06,Tobacco Retail Dealer,"A & M NEIGHBORHOOD DELI & GROCERY, INC.",,228,W 147TH ST,,NEW YORK,NY,10039,3133773805,Manhattan,1,110,7,1060512,1020320055,MN03,234,,-73.93923422,40.82338947,"(40.82338946534853, -73.9392342181447)"
1070297-DCA,Business,12/31/05,Inactive,12/28/00,Tobacco Retail Dealer,"CASTILLO, VLADIMIR R",PATCHEN DELI GROCERY,985,GREENE AVE,,BROOKLYN,NY,11221,7189193849,Brooklyn,3,303,41,3043891,3016170044,BK35,387,,-73.92813304,40.69105617,"(40.69105617360995, -73.9281330446745)"
1084538-DCA,Business,3/31/04,Inactive,6/14/01,Stoop Line Stand,BROTHER DELI GROCERY INC. V,,780,METROPOLITAN AVE,,BROOKLYN,NY,11211,7185995828,Brooklyn,3,301,34,3068896,3027650020,BK90,497,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.94314622,40.71463936,"(40.71463936398857, -73.94314622149464)"
1108599-DCA,Business,12/31/05,Inactive,5/3/02,Tobacco Retail Dealer,374 KINGS DELI CORP.,,374,RALPH AVE,,BROOKLYN,NY,11233,7187731025,Brooklyn,3,308,41,3035746,3013440125,BK61,307,,-73.92192315,40.67601352,"(40.676013516274125, -73.92192314979721)"
1145841-DCA,Business,12/31/03,Inactive,7/18/03,Tobacco Retail Dealer,"HILLSIDE AVENUE DELI & GROCERY, INC.",,21844,HILLSIDE AVE,,QUEENS VLG,NY,11427,7184642430,Queens,4,413,23,4228840,4106780021,QN34,552,,-73.74582883,40.72903538,"(40.72903538038675, -73.74582882728889)"
1155617-DCA,Business,12/31/05,Inactive,11/7/03,Tobacco Retail Dealer,"BASEDO, ERROL",GUYANA & AMERICAN GROCERY DELI,580,CONEY ISLAND AVE,,BROOKLYN,NY,11218,7188711438,Brooklyn,3,312,40,3125633,3053610011,BK41,492,,-73.96994778,40.64321949,"(40.643219493459625, -73.96994778484158)"
1200864-DCA,Business,12/31/06,Inactive,6/15/05,Tobacco Retail Dealer,"KAREEM DELI, INC.",,166,JUNIUS ST,,BROOKLYN,NY,11212,7189788208,Brooklyn,3,316,37,3083752,3037120033,BK81,908,,-73.90334935,40.67106156,"(40.671061558976135, -73.90334934855194)"
1175867-DCA,Business,12/31/07,Inactive,8/4/04,Tobacco Retail Dealer,JESSENIA DELI GROCERY INC.,,880,GLENMORE AVE,,BROOKLYN,NY,11208,7182779403,Brooklyn,3,305,37,3089058,3040080022,BK82,1192,,-73.87768812,40.67587618,"(40.67587618287245, -73.87768812152434)"
1248787-DCA,Business,12/31/09,Inactive,2/23/07,Tobacco Retail Dealer,"GARCIA, LUIS A.",LAS CHICAS DELI & GROCERY,10101,101ST AVE,,OZONE PARK,NY,11416,7188453050,Queens,4,409,28,4447484,4094030031,QN54,114,,-73.84149102,40.68555676,"(40.68555675539122, -73.84149101679031)"
1187225-DCA,Business,12/31/07,Inactive,1/5/05,Tobacco Retail Dealer,174TH.STREET DELI CORP.,,1701,E 174TH ST,,BRONX,NY,10472,7188424957,Bronx,2,209,18,2028100,2038930009,BX08,64,,-73.87168669,40.83455174,"(40.83455174436357, -73.87168669255952)"
1134299-DCA,Business,12/31/05,Inactive,4/8/03,Tobacco Retail Dealer,"NUNEZ, JOSE",NUNEZ DELI GROCERY,510,51ST ST,,BROOKLYN,NY,11220,7184361632,Brooklyn,3,307,38,3337251,3008000009,BK34,98,,-74.01041754,40.64424401,"(40.64424400829171, -74.01041754035253)"
1055019-DCA,Business,12/31/03,Inactive,11/13/00,Tobacco Retail Dealer,"BATISTA, MARIA",DENNISE DELI & GROCERY,19801,MURDOCK AVE,,SAINT ALBANS,NY,11412,7184657640,Queens,4,412,27,4235816,4109930328,QN08,522,,-73.75633489,40.69958199,"(40.69958198742187, -73.75633488986855)"
1156516-DCA,Business,12/31/06,Inactive,11/25/03,Tobacco Retail Dealer,T & L DELI GROCERY INC.,,5709,6TH AVE,,BROOKLYN,NY,11220,7188334500,Brooklyn,3,307,38,3015784,3008490006,BK34,102,,-74.01230491,40.63973414,"(40.639734139453175, -74.01230491038586)"
1105102-DCA,Business,12/31/08,Inactive,4/11/02,Tobacco Retail Dealer,"INTERNATIONAL DELI GROCERY, INC.","INTERNATIONAL DELI GROCERY, INC.",9411,ASTORIA BLVD,,EAST ELMHURST,NY,11369,7188991677,Queens,4,403,21,4032606,4013680036,QN27,361,,-73.87506985,40.76297564,"(40.76297564251451, -73.87506985449525)"
1161197-DCA,Business,12/31/05,Inactive,3/2/04,Tobacco Retail Dealer,"VERGARA, MARLIN",MARLIN'S DELI CO.,2610,HOYT AVE S,,ASTORIA,NY,11102,7183496641,Queens,4,401,22,4018541,4008610050,QN71,69,,-73.92061868,40.77243873,"(40.77243872950824, -73.92061867547417)"
1274901-DCA,Business,12/31/09,Inactive,12/27/07,Tobacco Retail Dealer,"NEW WATSON DELI GROCERY, CORP.",,1702,WATSON AVE,,BRONX,NY,10472,7183280861,Bronx,2,209,18,2023605,2037230048,BX55,44,,-73.86995204,40.82718298,"(40.82718298334071, -73.86995204135174)"
0964346-DCA,Business,3/31/06,Inactive,9/5/01,Stoop Line Stand,"AZZANI, MOHAMED S.",UNITEX DELI GROCERY,221,E BROADWAY,,NEW YORK,NY,10002,2122673749,Manhattan,1,103,1,1003735,1002860040,MN28,201,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.98696709,40.71432055,"(40.7143205488802, -73.98696708929963)"
1072224-DCA,Business,12/31/04,Inactive,2/7/01,Tobacco Retail Dealer,NEW CITY DELI GROCERY INC.,NEW CITY DELI,3438,BOSTON RD,,BRONX,NY,10469,7186527064,Bronx,2,212,12,2060675,2047360005,BX03,364,,-73.84915467,40.87612049,"(40.87612048838613, -73.84915467039787)"
1183967-DCA,Business,12/31/05,Inactive,11/1/04,Tobacco Retail Dealer,"GUERRERO, RICHARDO",YW DELI GROCERY,625,E 137TH ST,,BRONX,NY,10454,7189932226,Bronx,2,201,8,2003614,2025500057,BX39,2701,,-73.9162231,40.80539712,"(40.805397115280336, -73.91622309921216)"
1052783-DCA,Business,12/31/05,Inactive,11/21/00,Tobacco Retail Dealer,"AL-RABAT, NAGEEB AHMED",AMAR DELI-GROCERY,392,NEPTUNE AVE,,BROOKLYN,NY,11235,7189999999,Brooklyn,3,313,48,3244234,3086610001,BK19,364,,-73.96702402,40.58046446,"(40.58046446262354, -73.96702402446564)"
1149051-DCA,Business,12/31/05,Inactive,8/21/03,Tobacco Retail Dealer,"JONES, SHARON",ONE STOP DELI & GROCERY,3581,LACONIA AVE,,BRONX,NY,10469,7188818169,Bronx,2,212,12,2059313,2046950064,BX44,368,,-73.854648,40.87583934,"(40.87583934494227, -73.85464800409962)"
1186648-DCA,Business,12/31/06,Inactive,12/22/04,Tobacco Retail Dealer,651 DELI GROCERY CORP.,,651,E 187TH ST,,BRONX,NY,10458,7189999999,Bronx,2,206,15,2012177,2030750001,BX06,389,,-73.88606723,40.85482005,"(40.85482005429976, -73.88606722851311)"
1127561-DCA,Business,12/31/03,Inactive,11/25/02,Tobacco Retail Dealer,MANCINI'S DELI CORP.,,8712,19TH AVE,,BROOKLYN,NY,11214,7182325222,Brooklyn,3,311,50,3167761,3064050027,BK27,280,,-74.00285219,40.60364625,"(40.60364624635174, -74.00285218779716)"
1259023-DCA,Business,12/31/07,Inactive,6/18/07,Tobacco Retail Dealer,CIRCLE SEVEN DELI GROCERY CORP.,,355,MYRTLE AVE,,BROOKLYN,NY,11205,7186252490,Brooklyn,3,302,35,3335265,3020440083,BK68,18501,,-73.97202399,40.69322437,"(40.693224367418786, -73.97202398810114)"
1195821-DCA,Business,12/31/07,Inactive,5/4/05,Tobacco Retail Dealer,GREENPOINT'S FAVORITE DELI & GROCERY INC.,,699,MANHATTAN AVE,,BROOKLYN,NY,11222,7183836344,Brooklyn,3,301,33,3065598,3026190028,BK76,561,,-73.95188943,40.72568277,"(40.72568277242371, -73.95188942607703)"
1247289-DCA,Business,12/31/09,Inactive,1/26/07,Tobacco Retail Dealer,M & W DELI GROCERY CORP.,,1920,NOSTRAND AVE,,BROOKLYN,NY,11226,7182820505,Brooklyn,3,317,45,3120543,3052160060,BK95,828,,-73.94830919,40.63892445,"(40.6389244470065, -73.94830919118829)"
1056654-DCA,Business,12/31/02,Inactive,12/6/00,Tobacco Retail Dealer,"GUO,SHUFENG",WHITING SQUARE DELI & GROCERY,9044,84TH ST,,WOODHAVEN,NY,11421,7182960596,Queens,4,409,32,4185297,4089630091,QN53,8,,-73.85838332,40.68739034,"(40.687390335490164, -73.8583833211873)"
1185921-DCA,Business,12/31/05,Inactive,12/7/04,Tobacco Retail Dealer,"FIFTH AVENUE GOURMET DELI, INC.",,2289,5TH AVE,,NEW YORK,NY,10037,2128627207,Manhattan,1,111,9,1054344,1017630001,MN34,210,,-73.93593622,40.81505197,"(40.815051968193046, -73.93593622167768)"
1046857-DCA,Business,12/31/05,Inactive,1/2/01,Tobacco Retail Dealer,"AL-ZAWKRI, ALI A.S.",A.M. DELI,901,SOUTHERN BLVD,,BRONX,NY,10459,7188611142,Bronx,2,202,17,2005768,2027230068,BX27,89,,-73.89289464,40.81954881,"(40.81954880910943, -73.89289464012684)"
1183859-DCA,Business,12/31/09,Inactive,10/29/04,Tobacco Retail Dealer,"AK ASTORIA DELI GROCERY, INC.",,920,MAIN AVE,,ASTORIA,NY,11102,6462965092,Queens,4,401,22,4005522,4005060041,QN71,81,,-73.93343594,40.77200494,"(40.772004943796134, -73.93343594453327)"
1311757-DCA,Business,12/31/09,Inactive,3/18/09,Tobacco Retail Dealer,FIVE STAR DELI AND MART CORPORATION,,231,GRAHAM AVE,,BROOKLYN,NY,11206,3476130132,Brooklyn,3,301,34,3327884,3030250046,BK90,505,,-73.94371255,40.71038252,"(40.710382515757914, -73.94371254654035)"
1066753-DCA,Business,12/31/07,Inactive,11/29/00,Tobacco Retail Dealer,W-A&A DELI INC.,,174,2ND AVE,,NEW YORK,NY,10003,2125334561,Manhattan,1,103,2,1077704,1004530001,MN22,40,,-73.98629643,40.73047063,"(40.73047062859094, -73.98629643194597)"
1043300-DCA,Business,12/31/04,Inactive,1/3/01,Tobacco Retail Dealer,"2704 MEAT, GROCERY & DELI INC.",,2704,3RD AVE,,BRONX,NY,10454,7189933156,Bronx,2,201,17,2000655,2023060008,BX39,41,,-73.92226386,40.81362728,"(40.81362728429511, -73.92226386227686)"
1189799-DCA,Business,12/31/05,Inactive,2/24/05,Tobacco Retail Dealer,"LEE, CHAE W",GOLDEN DELI & GROCERY,1819,FLATBUSH AVE,,BROOKLYN,NY,11210,7186771395,Brooklyn,3,318,45,3216973,3078080031,BK58,736,,-73.93994391,40.62553679,"(40.625536791605164, -73.93994391198207)"
1070974-DCA,Business,12/31/04,Inactive,1/8/01,Tobacco Retail Dealer,PARADISE DELI & GROCERY CORP.,,7015,FORT HAMILTON PKWY,,BROOKLYN,NY,11228,7182382357,Brooklyn,3,310,43,3146822,3058970004,BK30,208,,-74.01303048,40.62807969,"(40.62807969049255, -74.01303047991428)"
1140711-DCA,Business,12/31/09,Inactive,5/27/03,Tobacco Retail Dealer,"ALI, AHMED H",LENOX ROAD DELI & GROCERY STORE,10,LENOX RD,,BROOKLYN,NY,11226,7182875658,Brooklyn,3,314,40,3328175,3050830017,BK60,79602,,-73.95877088,40.65360778,"(40.65360778051612, -73.95877087758825)"
1090273-DCA,Business,12/31/03,Inactive,8/8/01,Tobacco Retail Dealer,"DIAZ, JESUS M.",THE TRIANGLE DELI GROCERY,11401,COLFAX ST,,CAMBRIA HTS,NY,11411,7185629192,Queens,4,413,27,4240043,4111330125,QN33,53401,,-73.74379745,40.70277164,"(40.70277164153506, -73.74379745184639)"
1168705-DCA,Business,12/31/09,Inactive,5/26/04,Tobacco Retail Dealer,CYPRESS DELI FOOD CENTER CORP,,662,E 141ST ST,,BRONX,NY,10454,7183284096,Bronx,2,201,17,2098006,2025680049,BX39,2702,,-73.91327277,40.8075468,"(40.80754679823025, -73.91327277213657)"
1272412-DCA,Business,12/31/08,Inactive,11/9/07,Tobacco Retail Dealer,VIC'S DELI & FOOD CENTER CORP.,,184,MALCOLM X BLVD,,BROOKLYN,NY,11221,9174685119,Brooklyn,3,303,36,3045216,3016460038,BK35,293,,-73.9298754,40.68698675,"(40.68698675307142, -73.92987540179335)"
1105615-DCA,Business,12/31/05,Inactive,4/11/02,Tobacco Retail Dealer,"UDDIN, ARM RAKIB",STOP & CARRY DELI CONVENIENCE,8202,NORTHERN BLVD,,JACKSON HTS,NY,11372,7186510366,Queens,4,403,25,4035129,4014300001,QN28,283,,-73.88521191,40.7555644,"(40.75556439998559, -73.88521190949065)"
1166997-DCA,Business,12/31/05,Inactive,5/11/04,Tobacco Retail Dealer,RAME DELI AND GROCERY INC.,,7593,UTOPIA PKWY,,FLUSHING,NY,11366,7189694802,Queens,4,408,24,4154572,4071870054,QN41,1339,,-73.79187997,40.72615524,"(40.72615524324947, -73.79187996969625)"
0929381-DCA,Business,3/31/04,Inactive,3/20/98,Stoop Line Stand,NATURAL PLUS DELI CORP.,,13691,ROOSEVELT AVE,,FLUSHING,NY,11354,7183592242,Queens,4,407,20,4112502,4049800048,QN22,871,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 3, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.82760365,40.76020807,"(40.760208070147314, -73.82760365425456)"
1070035-DCA,Business,12/31/05,Inactive,1/4/01,Tobacco Retail Dealer,"DOMINICAN DELI GROCERY, CORP.",,449,2ND AVE,,NEW YORK,NY,10010,2126863788,Manhattan,1,106,2,1019832,1009060028,MN20,66,,-73.97978109,40.73943678,"(40.7394367788549, -73.97978108882704)"
1256187-DCA,Business,12/31/09,Inactive,5/21/07,Tobacco Retail Dealer,ROSE EDEN DELI INC.,,103,E MOUNT EDEN AVE,,BRONX,NY,10452,9175472856,Bronx,2,204,14,2008020,2028380001,BX41,22702,,-73.9127849,40.84354614,"(40.84354613654691, -73.91278490231676)"
1150721-DCA,Business,12/31/07,Inactive,9/5/03,Tobacco Retail Dealer,A.C. DELI & GROCERY INC.,,1201,34TH AVE,,ASTORIA,NY,11106,7182742336,Queens,4,401,22,4005786,4005220001,QN70,45,,-73.93697783,40.76423657,"(40.76423657340515, -73.93697783112516)"
1049304-DCA,Business,12/31/06,Inactive,11/17/00,Tobacco Retail Dealer,"AZIZ, SALEH A.",20 20 DELI GROCERY,260,MALCOLM X BLVD,,NEW YORK,NY,10027,2124239510,Manhattan,1,110,9,1053414,1017210035,MN11,200,,-73.94630058,40.8066392,"(40.80663919669058, -73.94630058482072)"
1157593-DCA,Business,12/31/05,Inactive,12/19/03,Tobacco Retail Dealer,"RAANIA DELI & GROCERY, INC.",,5609,MYRTLE AVE,,RIDGEWOOD,NY,11385,7188219286,Queens,4,405,34,4082756,4034610058,QN20,551,,-73.9059507,40.70016105,"(40.70016105205616, -73.9059506991776)"
1113434-DCA,Business,12/31/08,Inactive,1/15/03,Tobacco Retail Dealer,"STOP 1 DELI & GROCERY, CORP.",,37,VICTORY BLVD,,STATEN ISLAND,NY,10301,7187202087,Staten Island,5,501,49,5000061,5000060152,SI22,3,,-74.07657285,40.63776599,"(40.63776599362259, -74.07657284778114)"
1192010-DCA,Business,12/31/06,Inactive,3/29/05,Tobacco Retail Dealer,"SALEH, REDHWAN",BALASAN DELI GROCERY,1671,FLATBUSH AVE,,BROOKLYN,NY,11210,7182532921,Brooklyn,3,318,45,3206456,3075790007,BK58,776,,-73.94429582,40.62965068,"(40.6296506782661, -73.94429581533682)"
1131598-DCA,Business,12/31/04,Inactive,1/31/03,Tobacco Retail Dealer,J & M DELI FOOD CORP.,,1117,BROADWAY,,BROOKLYN,NY,11221,7189197582,Brooklyn,3,304,34,3073760,3032410079,BK78,393,,-73.9295365,40.69377436,"(40.69377436365528, -73.92953650019199)"
1126383-DCA,Business,12/31/05,Inactive,10/24/02,Tobacco Retail Dealer,"E.G. PAPPAS DELI, INC.",,345,FLUSHING AVE,,BROOKLYN,NY,11205,7188750330,Brooklyn,3,301,33,3061370,3022600043,BK72,537,,-73.96170049,40.6982306,"(40.69823059662806, -73.96170049491111)"
1156534-DCA,Business,12/31/06,Inactive,11/25/03,Tobacco Retail Dealer,ATLIXO DELI CORP.,,4412,GREENPOINT AVE,,SUNNYSIDE,NY,11104,7187069483,Queens,4,402,26,4001970,4001670001,QN31,183,,-73.92070611,40.74146159,"(40.741461586197566, -73.92070610501301)"
1170777-DCA,Business,12/31/05,Inactive,6/16/04,Tobacco Retail Dealer,ZONE PIZZA & DELI INC.,,18236,HILLSIDE AVE,,JAMAICA,NY,11432,9176765037,Queens,4,412,27,4212429,4099190030,QN61,470,,-73.77951015,40.71367921,"(40.71367920866917, -73.77951014679398)"
1114817-DCA,Business,12/31/03,Inactive,6/18/02,Tobacco Retail Dealer,"SURIEL, FERNANDO",M S DELI,1729,LEXINGTON AVE,,NEW YORK,NY,10029,2124107139,Manhattan,1,111,8,1052093,1016350050,MN33,172,,-73.9454373,40.79337901,"(40.79337901293557, -73.9454372950292)"
1053620-DCA,Business,12/31/04,Inactive,1/9/01,Tobacco Retail Dealer,"ELEZEB, ABDULRAHMAN A",SUNSHINE DELI OF LENOX AVENUE,482A,MALCOLM X BLVD,,NEW YORK,NY,10037,9175074822,Manhattan,1,,,,,,,,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
1115545-DCA,Business,12/31/05,Inactive,7/24/02,Tobacco Retail Dealer,"GUTIERREZ, LUIS M",QUISQUEYA DELI-GROCERY,880,GLENMORE AVE,,BROOKLYN,NY,11208,9999999999,Brooklyn,3,305,37,3089058,3040080022,BK82,1192,,-73.87768812,40.67587618,"(40.67587618287245, -73.87768812152434)"
1070882-DCA,Business,12/31/08,Inactive,4/14/03,Tobacco Retail Dealer,"COHN, ERICK J.",COHN'S DELI & GROCERY STORE,767,ASTOR AVE,,BRONX,NY,10467,7186554216,Bronx,2,211,13,2050059,2043480005,BX07,330,,-73.86495762,40.85961149,"(40.85961148667531, -73.86495761839467)"
1221736-DCA,Business,12/31/06,Inactive,3/23/06,Tobacco Retail Dealer,"AL ZANDANI, AHMED H.",UNION AVENUE SUPER DELI GROCERY,866,UNION AVE,,BRONX,NY,10459,7188457442,Bronx,2,201,17,2094321,2026770011,BX34,77,,-73.90270571,40.82068284,"(40.8206828400864, -73.9027057088304)"
1155654-DCA,Business,12/31/08,Inactive,11/10/03,Tobacco Retail Dealer,"T-KHALED DELI,CORP.",,4178,VICTORY BLVD,,STATEN ISLAND,NY,10314,7183709880,Staten Island,5,502,50,5104117,5026380068,SI05,29102,,-74.19250333,40.59063663,"(40.590636632302484, -74.1925033268184)"
1160197-DCA,Business,12/31/05,Inactive,2/13/04,Tobacco Retail Dealer,MI BARRIO DELI GROCERY CORP.,,1785,LEXINGTON AVE,,NEW YORK,NY,10029,9999999999,Manhattan,1,111,8,1052190,1016380052,MN33,172,,-73.9440995,40.79521185,"(40.79521185149942, -73.94409949685755)"
1154764-DCA,Business,12/31/04,Inactive,10/24/03,Tobacco Retail Dealer,KULSUM DELI & GROCERY INC.,,2110,30TH AVE,,ASTORIA,NY,11102,7182678863,Queens,4,401,22,4006299,4005490020,QN71,79,,-73.92760403,40.76978368,"(40.769783677032926, -73.92760402956405)"
1207202-DCA,Business,12/31/06,Inactive,8/18/05,Tobacco Retail Dealer,LA PLACITA DELI GROCERY CORP.,,2143,BARNES AVE,,BRONX,NY,10462,3476785368,Bronx,2,211,13,2049419,2043210001,BX49,228,,-73.8638722,40.8547466,"(40.854746595664245, -73.86387219724463)"
1262549-DCA,Business,12/31/09,Inactive,7/26/07,Tobacco Retail Dealer,M & R DELI GROCERY INC,,1480,WILLIAMSBRIDGE RD,,BRONX,NY,10461,7182390851,Bronx,2,210,13,2044195,2040810001,BX37,200,,-73.84577943,40.8440277,"(40.84402769873903, -73.84577943450562)"
